cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
91979;MT;SANTA TEREZINHA;4988;67;76;312;429;1060;946;1072;485;284;257;2276;2712;0
91995;MT;SÃO JOSÉ DO RIO CLARO;11211;87;152;663;1068;2513;2417;2660;943;436;271;5344;5866;1
98191;MT;JUARA;23277;103;241;1381;2141;5303;4802;5786;1906;1024;590;11382;11890;5
98310;MT;JUÍNA;31290;212;413;2059;3016;6894;6459;7514;2674;1359;688;15347;15934;9
98337;MT;DENISE;5757;54;86;360;522;1308;1328;1301;420;221;156;2752;3005;0
98612;MT;ALTO TAQUARI;6754;81;94;455;646;1771;1619;1449;422;167;50;3188;3565;1
98639;MT;ARAGUAIANA;2814;42;54;182;245;570;596;684;272;138;31;1356;1458;0
98655;MT;CAMPINÁPOLIS;9317;80;136;535;825;2047;1904;1779;928;511;572;4513;4803;1
98671;MT;COCALINHO;4439;65;76;266;374;870;1003;1079;456;200;49;2037;2402;0
98698;MT;ITAÚBA;4252;35;60;314;389;1008;851;987;338;190;80;2026;2226;0
98710;MT;MARCELÂNDIA;9347;105;132;667;962;2049;1887;2293;717;381;154;4345;5001;1
98736;MT;NOVA OLÍMPIA;12444;170;219;873;1259;2826;2778;2922;868;400;127;5900;6544;0
98752;MT;NOVA CANAÃ DO NORTE;10039;73;142;603;993;2125;1948;2450;923;493;288;4668;5364;7
98779;MT;NOVO SÃO JOAQUIM;5094;35;67;199;393;1021;1062;1300;516;303;198;2360;2730;4
98795;MT;NOVO HORIZONTE DO NORTE;3146;19;31;173;295;656;533;853;301;216;69;1460;1685;1
98817;MT;PEIXOTO DE AZEVEDO;19218;144;268;1406;1935;4087;3257;5226;1848;818;228;9315;9896;7
98833;MT;PARANAÍTA;8626;71;104;552;770;1834;1722;2299;811;379;84;4071;4554;1
98850;MT;PORTO ALEGRE DO NORTE;7325;80;101;485;680;1567;1539;1554;668;374;277;3421;3903;1
98876;MT;PORTO ESPERIDIÃO;8139;59;119;486;789;1761;1650;1944;772;392;167;3872;4267;0
98892;MT;PRIMAVERA DO LESTE;38073;171;452;2587;3537;9603;8758;9202;2746;855;161;19932;18141;0
98914;MT;RESERVA DO CABAÇAL;2097;22;32;146;205;460;405;469;170;114;74;1025;1066;6
98930;MT;SORRISO;52561;204;499;3296;5249;13840;11839;12481;3467;1215;471;26495;26055;11
98957;MT;TERRA NOVA DO NORTE;8833;56;108;478;795;1694;1455;2288;929;575;455;4244;4588;1
98973;MT;VERA;6582;51;63;380;632;1379;1345;1811;532;280;108;3126;3455;1
98990;MT;VILA RICA;13251;93;171;852;1244;2983;2857;3129;1068;577;277;6149;7101;1
99015;MT;COMODORO;14061;128;211;954;1320;3332;2961;3089;1180;564;322;6815;7243;3
99031;MT;FIGUEIRÓPOLIS D'OESTE;3199;34;40;177;248;672;659;782;316;196;75;1531;1666;2
99058;MT;GUARANTÃ DO NORTE;21052;129;232;1320;2083;4842;4047;5121;1861;921;496;10236;10806;10
99074;MT;INDIAVAÍ;1883;24;33;99;148;410;377;477;193;91;31;952;931;0
