cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
74780;PR;CAMPO BONITO;3445;47;70;241;360;648;628;867;372;148;64;1691;1754;0
74799;PR;CAMPO DO TENENTE;6169;83;102;457;589;1367;1266;1407;525;256;117;3019;3148;2
74802;PR;SANTA MARIA DO OESTE;9132;129;164;594;822;1805;1698;2088;981;557;294;4395;4730;7
74810;PR;CAMPO LARGO;81734;176;469;4793;7420;17698;17488;21373;8101;3374;841;42479;39255;0
74829;PR;SANTA MÔNICA;2923;45;58;198;231;615;586;688;262;180;60;1438;1484;1
74837;PR;CAMPO MOURÃO;60121;272;610;3623;5224;12426;11709;16608;6916;2319;412;32670;27451;0
74845;PR;SÃO MANOEL DO PARANÁ;1998;23;46;119;151;410;365;486;233;108;57;973;1023;2
74853;PR;CÂNDIDO DE ABREU;12110;120;173;731;1076;2344;2218;2998;1406;760;284;5818;6291;1
74861;PR;SÃO PEDRO DO IGUAÇU;4933;33;74;304;420;883;921;1284;637;300;77;2458;2475;0
74870;PR;CAPANEMA;15243;103;185;867;1243;2847;2596;4019;1967;1084;332;7741;7491;11
74888;PR;TUNAS DO PARANÁ;4867;57;124;450;498;1141;995;990;407;152;52;2338;2529;0
74896;PR;CAPITÃO LEÔNIDAS MARQUES;12038;71;124;727;1020;2463;2335;2890;1351;794;262;6093;5930;15
74900;PR;VENTANIA;7556;101;131;538;735;1670;1530;1579;717;352;203;3675;3879;2
74918;PR;CARLÓPOLIS;11662;52;146;662;934;2394;2070;2914;1403;681;406;5916;5743;3
74926;PR;ALTO PARAÍSO;3176;43;56;194;257;692;617;791;309;172;45;1580;1595;1
74934;PR;CASCAVEL;206714;640;2472;13248;19253;45754;41864;53464;20747;7660;1612;110814;95900;0
74942;PR;DOUTOR ULYSSES;4808;75;95;338;492;1104;954;1022;422;232;74;2224;2578;6
74950;PR;CASTRO;52725;164;508;3411;4987;11550;10896;12221;4875;2585;1527;26731;25938;56
74969;PR;VIRMOND;3592;43;53;201;331;706;677;877;411;202;91;1721;1871;0
74977;PR;CATANDUVAS;7287;63;75;482;691;1443;1364;1734;759;489;187;3626;3651;10
74985;PR;LARANJAL;5080;64;102;389;501;1050;972;1145;443;276;138;2414;2665;1
74993;PR;CENTENÁRIO DO SUL;9080;52;98;518;772;1832;1647;2294;1051;555;261;4647;4431;2
75000;PR;ITAIPULÂNDIA;9021;124;137;561;851;1989;1792;2144;843;446;134;4545;4470;6
75019;PR;CERRO AZUL;13277;156;258;913;1309;2898;2559;2943;1351;673;217;6443;6824;10
75027;PR;NOVA ESPERANÇA DO SUDOESTE;4719;84;91;316;467;925;848;1183;464;261;80;2252;2464;3
75035;PR;CHOPINZINHO;16070;111;202;968;1375;3309;2882;4019;1752;971;481;8128;7910;32
75043;PR;PINHAIS;76626;273;750;5316;6805;16642;16912;20019;7682;1970;257;41226;35400;0
75051;PR;CIANORTE;56017;123;367;2776;4561;11682;10853;14706;5918;3173;1857;29720;26274;23
75060;PR;SAUDADE DO IGUAÇU;4828;88;97;333;474;1090;844;1076;491;253;82;2437;2387;4
75078;PR;CIDADE GAÚCHA;9457;64;134;619;876;2015;1878;2278;831;494;268;4753;4694;10
75086;PR;ARIRANHA DO IVAÍ;2442;24;35;100;185;517;438;605;301;162;75;1197;1243;2
75094;PR;CLEVELÂNDIA;13786;111;186;893;1258;2777;2338;3454;1400;849;520;7216;6564;6
75108;PR;ARAPUÃ;3267;35;45;185;288;591;572;849;379;236;87;1616;1644;7
75116;PR;MANGUEIRINHA;14001;152;239;918;1336;3062;2625;3210;1368;695;396;7143;6840;18
75124;PR;BELA VISTA DA CAROBA;3368;45;77;204;252;649;508;915;405;220;93;1594;1772;2
75132;PR;COLOMBO;128602;238;1038;8846;12168;28671;27492;32771;12220;4167;991;68874;59728;0
75140;PR;BOA VENTURA DE SÃO ROQUE;4892;62;90;312;494;1103;978;1127;440;213;72;2349;2540;3
75159;PR;COLORADO;18859;64;118;900;1380;3703;3543;5086;2102;1187;776;9713;9121;25
75167;PR;BOM JESUS DO SUL;3176;54;67;217;245;551;607;772;422;192;49;1508;1668;0
75175;PR;CONGONHINHAS;6953;80;98;392;618;1347;1162;1777;826;442;211;3433;3518;2
75183;PR;CAMPINA DO SIMÃO;3287;60;84;259;286;583;607;843;365;157;43;1544;1743;0
75191;PR;CONSELHEIRO MAIRINCK;3141;31;40;204;282;630;561;736;378;207;72;1566;1572;3
75205;PR;CAMPO MAGRO;17570;104;285;1393;1648;3860;3704;4367;1618;488;103;8972;8598;0
75213;PR;CONTENDA;11752;41;175;804;957;2487;2449;2855;1210;597;177;5900;5852;0
75221;PR;CARAMBEÍ;15733;103;216;1026;1556;3620;3559;3606;1218;555;274;7906;7813;14
75230;PR;CORBÉLIA;13769;76;142;830;1216;2935;2376;3635;1382;817;360;7157;6602;10
75248;PR;CORONEL DOMINGOS SOARES;5565;71;95;370;532;1202;1077;1322;503;270;123;2614;2946;5
75256;PR;CORNÉLIO PROCÓPIO;37691;68;214;1648;2631;7429;7009;9855;4770;2510;1557;19920;17748;23
75264;PR;CRUZMALTINA;3014;33;38;160;234;557;564;763;358;200;107;1485;1521;8
75272;PR;CORONEL VIVIDA;15795;114;239;953;1404;3093;2809;4208;1939;825;211;8249;7546;0
75280;PR;CORUMBATAÍ DO SUL;3732;42;57;202;287;714;602;988;449;291;100;1821;1908;3
75299;PR;CRUZEIRO DO OESTE;16375;81;147;887;1412;3107;3140;4216;1883;1106;396;8520;7848;7
75302;PR;ESPERANÇA NOVA;1988;27;29;114;141;319;362;502;241;179;74;1003;982;3
75310;PR;CRUZEIRO DO SUL;4188;36;61;214;343;892;791;1094;431;223;103;2158;2029;1
75329;PR;ESPIGÃO ALTO DO IGUAÇU;4548;59;77;294;408;950;794;1086;469;292;119;2195;2352;1
75337;PR;CRUZ MACHADO;14154;117;220;919;1268;3016;2751;3444;1311;735;372;6770;7359;25
75345;PR;FERNANDES PINHEIRO;5654;53;74;373;518;1235;1129;1295;538;265;174;2677;2971;6
75353;PR;CURITIBA;1289215;1316;4249;59408;104056;281119;273323;343064;146372;61381;14926;693964;595250;1
75361;PR;FOZ DO JORDÃO;3879;50;94;287;368;817;721;911;399;184;48;1967;1912;0
75370;PR;CURIÚVA;11406;77;147;677;1002;2381;2153;2704;1185;664;416;5592;5810;4
75388;PR;GOIOXIM;5517;111;96;401;497;1166;1014;1320;535;268;109;2580;2934;3
75396;PR;DIAMANTE DO NORTE;4796;29;65;252;414;869;901;1223;513;358;172;2451;2341;4
75400;PR;DIAMANTE D'OESTE;3849;42;63;252;389;753;655;934;409;265;87;1894;1950;5
75418;PR;DOIS VIZINHOS;29306;178;331;1783;2647;6312;5613;7349;2868;1420;805;15019;14242;45
75426;PR;GUAMIRANGA;6535;34;96;403;635;1428;1150;1687;608;326;168;3130;3396;9
75434;PR;DOUTOR CAMARGO;5016;29;51;246;386;851;764;1405;657;430;197;2598;2418;0
75442;PR;IMBAÚ;8574;102;144;589;774;1774;1797;1936;797;421;240;4168;4405;1
75450;PR;ENÉAS MARQUES;5509;89;90;326;473;1090;927;1490;616;313;95;2640;2866;3
75469;PR;MANFRINÓPOLIS;3059;43;78;181;295;631;554;741;307;173;56;1419;1640;0
75477;PR;ENGENHEIRO BELTRÃO;11144;66;110;615;894;2240;2005;2930;1273;684;327;5705;5429;10
75485;PR;MARQUINHO;4019;45;61;239;354;806;768;982;439;223;102;1883;2133;3
75493;PR;FAXINAL;12232;75;145;680;1171;2419;2195;3065;1406;788;288;6322;5892;18
75507;PR;PEROBAL;5438;40;74;290;455;1084;975;1437;595;356;132;2766;2667;5
75515;PR;FÊNIX;4158;50;65;233;377;790;708;1063;473;268;131;2089;2057;12
75523;PR;PONTAL DO PARANÁ;19226;102;199;968;1409;3474;3587;5189;2748;1106;444;9842;9382;2
75531;PR;FLORAÍ;4490;27;53;215;362;839;755;1147;588;369;135;2319;2164;7
75540;PR;PORTO BARREIRO;3079;24;52;170;293;655;527;779;347;170;62;1445;1629;5
75558;PR;FLORESTA;5722;55;79;337;450;1210;1070;1492;598;301;130;2984;2738;0
