cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
92533;TO;AURORA DO TOCANTINS;2930;50;64;191;204;550;621;707;300;171;72;1472;1458;0
92541;TO;SAMPAIO;3324;71;101;317;378;802;619;601;224;152;59;1640;1684;0
92576;TO;AXIXÁ DO TOCANTINS;8943;145;202;696;952;2173;1608;1671;801;513;182;4413;4530;0
92584;TO;SANTA ROSA DO TOCANTINS;3555;97;91;292;318;771;647;757;335;192;55;1698;1857;0
92592;TO;BABAÇULÂNDIA;6999;125;141;481;638;1352;1213;1501;705;412;430;3233;3766;0
92606;TO;SANTA TEREZA DO TOCANTINS;2384;53;60;213;239;542;426;505;176;117;53;1094;1290;0
92681;TO;SÃO VALÉRIO DA NATIVIDADE;3874;46;53;221;347;779;696;866;453;254;159;1790;2084;0
92738;TO;BREJINHO DE NAZARÉ;3725;51;74;256;337;798;687;861;378;208;74;1859;1866;0
93114;TO;COLINAS DO TOCANTINS;21657;218;394;1594;2134;5012;4473;4610;1814;1014;394;11456;10201;0
93130;TO;CONCEIÇÃO DO TOCANTINS;3278;78;97;282;324;737;572;706;281;151;50;1574;1704;0
93211;TO;COUTO DE MAGALHÃES;3932;59;85;279;340;893;717;863;412;208;76;1835;2097;0
93238;TO;CRISTALÂNDIA;5245;77;129;324;419;1004;1036;1317;561;248;130;2559;2686;0
93416;TO;DIANÓPOLIS;12173;164;296;1060;1163;2885;2504;2522;1030;420;129;6086;6087;0
93459;TO;DOIS IRMÃOS DO TOCANTINS;4647;91;102;274;284;857;936;1169;536;270;128;2121;2526;0
93475;TO;DUERÉ;3470;73;78;221;310;713;646;796;375;194;64;1593;1877;0
93556;TO;FILADÉLFIA;6562;109;145;459;596;1298;1181;1358;605;453;357;3016;3546;0
93653;TO;FORMOSO DO ARAGUAIA;14468;172;232;958;1313;3042;2844;3324;1331;715;537;6892;7576;0
93858;TO;GURUPI;55257;280;564;3450;5438;13443;12109;12795;4641;1984;552;29175;26082;0
94056;TO;ITACAJÁ;5672;128;154;444;598;1144;1035;1160;545;297;167;2725;2947;0
94099;TO;ITAGUATINS;4951;95;100;337;429;1116;862;1038;487;285;202;2389;2562;0
94170;TO;ITAPORÃ DO TOCANTINS;2177;48;50;149;201;477;428;478;187;111;48;1013;1164;0
94617;TO;MIRACEMA DO TOCANTINS;13965;219;345;1025;1306;2960;2838;3124;1260;616;272;7080;6885;0
94633;TO;MIRANORTE;9456;104;188;660;822;1995;1929;2078;939;507;234;4818;4638;0
94692;TO;MONTE DO CARMO;4407;66;95;295;409;922;796;1045;470;234;75;2095;2312;0
94811;TO;NATIVIDADE;6090;93;134;466;548;1346;1130;1373;571;329;100;3036;3054;0
94838;TO;NAZARÉ;4170;84;68;287;373;965;768;781;368;267;209;1973;2197;0
94994;TO;NOVO ACORDO;3827;97;103;329;431;940;635;738;327;166;61;1798;2029;0
95192;TO;PARAÍSO DO TOCANTINS;31546;205;396;2053;3103;7523;6879;7218;2549;1238;381;16541;15005;0
95214;TO;PARANÃ;7574;143;182;552;677;1646;1406;1679;737;401;151;3619;3955;0
95257;TO;PEDRO AFONSO;9135;123;192;689;945;2249;1994;1756;675;354;158;4546;4589;0
95273;TO;PEIXE;7666;85;133;519;640;1512;1561;1809;812;434;161;3598;4068;0
95290;TO;COLMÉIA;6786;76;120;430;578;1367;1307;1511;678;427;292;3356;3430;0
95338;TO;GOIATINS;8261;170;202;616;814;1733;1327;1692;796;501;410;3911;4350;0
95370;TO;PINDORAMA DO TOCANTINS;3735;67;75;234;330;840;644;777;389;207;172;1690;2045;0
95478;TO;PIUM;5306;108;140;349;420;1136;1023;1245;527;271;87;2528;2778;0
95516;TO;PONTE ALTA DO BOM JESUS;3275;45;81;255;245;610;602;741;394;201;101;1549;1726;0
95532;TO;PONTE ALTA DO TOCANTINS;5321;81;95;338;480;1185;959;1155;502;344;181;2471;2850;0
95591;TO;PORTO NACIONAL;37014;363;666;2814;3784;8981;7596;7765;2933;1531;580;19185;17829;0
95699;TO;LIZARDA;2919;77;82;266;289;651;460;628;263;150;53;1320;1599;0
96032;TO;SÃO SEBASTIÃO DO TOCANTINS;3370;76;71;232;327;834;623;646;276;156;129;1648;1722;0
96130;TO;SÍTIO NOVO DO TOCANTINS;7982;139;173;583;744;1908;1347;1455;706;484;443;3885;4097;0
96156;TO;TAGUATINGA;10126;159;207;696;803;2114;2022;2285;1001;558;281;5008;5118;0
96199;TO;TOCANTÍNIA;4620;99;139;470;564;1102;850;877;314;154;51;2248;2372;0
96210;TO;TOCANTINÓPOLIS;15337;166;243;1116;1521;3523;2882;3129;1315;796;646;8016;7321;0
96270;TO;GUARAÍ;15826;164;277;1088;1405;3404;3364;3602;1507;750;265;8138;7688;0
96296;TO;PRESIDENTE KENNEDY;2660;67;59;201;233;519;544;593;241;144;59;1310;1350;0
96431;TO;XAMBIOÁ;8840;144;185;652;899;2053;1643;1911;701;427;224;4434;4406;0
96490;TO;PALMEIRÓPOLIS;5181;91;112;319;355;1066;1041;1287;570;247;93;2627;2554;0
96598;TO;SILVANÓPOLIS;3984;62;70;302;374;828;742;859;399;245;102;1931;2053;0
96636;TO;NOVA OLINDA;8400;125;137;569;756;1837;1552;1715;777;533;399;4005;4395;0
96652;TO;WANDERLÂNDIA;7476;126;145;478;610;1520;1456;1557;718;436;429;3575;3901;0
96679;TO;FIGUEIRÓPOLIS;4288;64;80;263;317;826;843;1043;468;272;112;2110;2178;0
96792;TO;RIO SONO;3781;90;92;282;337;743;660;851;379;244;102;1698;2083;0
96830;TO;FÁTIMA;2782;61;74;196;235;546;572;627;257;164;50;1395;1387;0
96857;TO;AUGUSTINÓPOLIS;11996;192;239;910;1187;2852;2334;2217;1027;625;412;6055;5941;0
96954;TO;ALIANÇA DO TOCANTINS;4022;33;71;266;376;755;822;945;439;217;98;1995;2027;0
96970;TO;APARECIDA DO RIO NEGRO;3518;46;89;263;322;756;719;752;336;177;58;1676;1842;0
96997;TO;BARROLÂNDIA;4240;70;89;284;353;872;837;1047;423;202;62;2037;2203;0
