cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
7862;MA;LAJEADO NOVO;6295;167;145;455;645;1495;1199;1182;476;306;225;2942;3350;3
7870;MA;GOVERNADOR ARCHER;8158;190;207;582;740;1873;1369;1524;795;520;358;4189;3963;6
7889;MA;MARACAÇUMÉ;11702;277;390;1059;1202;2922;2306;2186;906;376;78;6077;5625;0
7897;MA;GOVERNADOR EUGÊNIO BARROS;11766;296;303;926;1118;2676;2089;2154;1114;722;366;5887;5871;8
7900;MA;MARAJÁ DO SENA;6694;185;215;565;793;1742;1292;1178;464;188;71;2927;3765;2
7919;MA;GRAÇA ARANHA;5732;134;130;431;484;1282;1048;1115;513;369;226;2950;2777;5
7927;MA;MARANHÃOZINHO;7493;191;200;610;746;1863;1319;1301;602;409;250;3752;3739;2
7935;MA;GRAJAÚ;47309;1011;1264;3865;5386;12036;8430;8009;3514;2305;1487;23777;23519;13
7943;MA;MATÕES DO NORTE;7304;183;194;583;739;1778;1272;1333;602;354;266;3402;3899;3
7951;MA;GUIMARÃES;10470;82;160;607;943;2600;1965;2095;936;603;479;5278;5186;6
7960;MA;MILAGRES DO MARANHÃO;5801;179;168;523;575;1515;1146;919;403;233;139;2744;3057;0
7978;MA;HUMBERTO DE CAMPOS;21853;435;600;1834;2485;5422;3937;3764;1669;985;720;10642;11203;8
7986;MA;NOVA COLINAS;3996;113;125;369;416;980;724;743;286;182;57;1857;2139;0
7994;MA;ICATU;21624;473;572;1867;2353;5470;3824;3693;1566;996;808;10700;10918;6
8001;MA;NOVA OLINDA DO MARANHÃO;12789;315;339;1045;1290;3114;2243;2264;1055;681;443;6340;6439;10
8010;MA;IGARAPÉ GRANDE;8345;182;172;602;754;2055;1535;1697;711;420;217;4237;4106;2
8028;MA;OLINDA NOVA DO MARANHÃO;10066;235;258;754;1037;2604;1794;1858;704;492;329;5151;4911;4
8036;MA;IMPERATRIZ;151858;1066;2467;11677;14645;37663;32188;33073;12692;5179;1205;82596;69262;0
8044;MA;PAULINO NEVES;13326;340;390;1249;1539;3252;2151;2317;979;629;480;6470;6854;2
8052;MA;SÃO LUÍS GONZAGA DO MARANHÃO;18409;301;346;1201;1512;4020;3282;3728;1776;1230;1013;9426;8970;13
