cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
87505;RS;PRESIDENTE LUCENA;2276;16;22;116;170;491;373;657;279;103;49;1079;1197;0
87513;RS;MOSTARDAS;9865;62;125;522;746;1857;1598;2620;1295;650;390;4865;5000;0
87521;RS;QUEVEDOS;2192;18;36;100;171;385;379;612;300;144;47;1014;1178;0
87530;RS;MUÇUM;3976;32;44;182;257;671;671;1047;631;347;94;2022;1954;0
87548;RS;RIO DOS ÍNDIOS;2818;42;39;160;194;447;389;861;426;201;59;1347;1471;0
87556;RS;NÃO-ME-TOQUE;13138;64;96;619;967;2838;2451;3277;1588;843;395;6777;6361;0
87564;RS;SAGRADA FAMÍLIA;2190;36;37;135;185;350;391;603;288;128;37;1087;1103;0
87572;RS;NONOAI;8750;78;144;570;739;1774;1475;2280;1030;545;115;4491;4259;0
87580;RS;SALVADOR DAS MISSÕES;2393;15;28;115;165;419;344;721;367;170;49;1144;1249;0
87599;RS;NOVA ARAÇÁ;3741;24;38;205;332;786;632;937;447;244;96;1876;1865;0
87602;RS;SANTA CLARA DO SUL;4844;33;61;230;345;956;980;1230;662;292;55;2427;2417;0
87610;RS;NOVA BASSANO;6615;32;111;342;491;1223;1183;1811;931;398;93;3245;3370;0
87629;RS;SANTA TEREZA;1662;5;13;56;81;274;227;463;263;194;86;800;862;0
87637;RS;NOVA BRÉSCIA;2639;33;43;124;170;441;362;711;454;225;76;1278;1361;0
87645;RS;SANTO ANTÔNIO DO PALMA;1896;30;30;100;141;354;306;499;239;133;64;908;988;0
87653;RS;NOVA PALMA;5082;36;70;292;418;980;758;1270;681;392;185;2522;2560;0
87661;RS;SANTO ANTÔNIO DO PLANALTO;1925;19;27;100;127;333;341;496;272;139;71;958;967;0
87670;RS;NOVA PETRÓPOLIS;17317;35;100;761;1090;3458;3446;4421;2158;1202;646;8824;8493;0
87688;RS;SANTO EXPEDITO DO SUL;2166;23;19;93;161;342;296;604;361;223;44;1070;1096;0
87696;RS;NOVA PRATA;19548;66;166;974;1531;4168;3693;4894;2187;1187;682;10159;9389;0
87700;RS;SÃO JOÃO DO POLÊSINE;2474;10;28;119;178;446;340;636;378;221;118;1258;1216;0
87718;RS;NOVO HAMBURGO;178138;308;870;8054;14096;37463;33608;49102;19793;9591;5253;93778;84360;0
87726;RS;SÃO JOSÉ DOS AUSENTES;2850;44;51;203;238;582;519;747;294;131;41;1369;1481;0
87734;RS;OSÓRIO;35177;130;259;1807;2734;7256;6457;8935;4363;2150;1085;18442;16735;0
87742;RS;SÃO JOSÉ DO INHACORÁ;2116;27;30;98;145;381;334;553;354;170;24;1006;1110;0
87750;RS;PAIM FILHO;3780;34;75;199;311;625;541;1074;532;284;105;1866;1914;0
87769;RS;SÃO JOSÉ DAS MISSÕES;2119;30;34;136;143;308;327;640;327;140;34;1040;1079;0
87777;RS;PALMEIRA DAS MISSÕES;26423;158;318;1513;2199;5299;4463;6612;3074;1645;1142;13913;12510;0
87785;RS;SÃO MARTINHO DA SERRA;2956;11;43;132;195;496;506;763;441;259;110;1448;1508;0
87793;RS;PALMITINHO;6337;69;81;356;508;1292;1042;1599;785;412;193;3152;3185;0
87807;RS;SÃO PEDRO DA SERRA;2874;32;34;179;242;646;521;768;305;121;26;1389;1485;0
87815;RS;PANAMBI;31619;132;326;1753;2477;7052;6351;7497;3563;1668;800;16105;15514;0
87823;RS;SÃO PEDRO DO BUTIÁ;2229;21;24;115;152;373;361;667;352;139;25;1095;1134;0
87831;RS;PARAÍ;6063;55;68;299;432;1246;979;1633;783;351;217;2987;3076;0
87840;RS;SÃO VALENTIM DO SUL;2101;19;18;76;123;337;326;566;367;186;83;974;1127;0
87858;RS;PASSO FUNDO;142329;287;761;7313;11735;31200;27174;35394;16003;8058;4404;76590;65739;0
87866;RS;SÃO VALÉRIO DO SUL;2099;36;56;160;186;419;384;440;265;113;40;1010;1089;0
87874;RS;PEDRO OSÓRIO;6679;62;87;385;478;1173;1076;1711;933;554;220;3421;3258;0
87882;RS;SENTINELA DO SUL;3803;26;55;195;282;697;657;1066;487;261;77;1873;1930;0
87890;RS;PEJUÇARA;3297;19;29;134;281;662;530;867;407;232;136;1613;1684;0
87904;RS;SÉRIO;1969;17;29;106;149;337;332;528;282;149;40;913;1056;0
87912;RS;PELOTAS;228634;428;1609;13141;18210;44755;40632;60392;31379;13712;4376;125405;103229;0
87920;RS;SERTÃO SANTANA;4942;66;65;244;373;935;880;1265;628;345;141;2406;2536;0
87939;RS;PINHEIRO MACHADO;9944;71;122;530;692;1735;1643;2728;1335;777;311;5053;4891;0
87947;RS;SINIMBU;7960;37;72;348;523;1478;1413;1957;1046;654;432;3798;4162;0
87955;RS;PIRATINI;16200;65;158;705;1095;2608;2665;4279;2228;1423;974;7907;8293;0
87963;RS;TIRADENTES DO SUL;4503;48;74;227;216;634;702;1245;880;399;78;2227;2276;0
87971;RS;PLANALTO;8233;65;125;446;686;1486;1278;2163;1079;607;298;4174;4059;0
87980;RS;TRAVESSEIRO;1860;13;26;77;118;282;275;527;339;163;40;893;967;0
87998;RS;PORTÃO;23723;118;187;1188;1917;5140;4663;6291;2504;1170;545;12183;11540;0
88005;RS;TRÊS FORQUILHAS;2596;39;39;142;178;463;441;699;337;206;52;1254;1342;0
88013;RS;PORTO ALEGRE;1098515;842;2815;43529;75060;218108;210316;278678;142026;76659;50481;601488;497027;0
88021;RS;TUPANCI DO SUL;1414;16;23;75;109;219;194;422;170;130;56;671;743;0
88030;RS;PORTO LUCENA;3920;9;46;174;233;477;515;1234;731;377;124;1963;1957;0
88048;RS;UNIÃO DA SERRA;1482;7;20;68;92;271;190;394;266;137;37;677;805;0
88056;RS;PORTO XAVIER;7196;65;101;387;536;1156;1368;2118;1048;362;55;3658;3538;0
88064;RS;VALE DO SOL;7952;41;98;438;614;1403;1458;2079;1065;587;169;3968;3984;0
88072;RS;PUTINGA;3987;52;50;176;291;724;606;969;611;331;177;1978;2009;0
88080;RS;VALE REAL;4503;24;42;236;352;1016;959;1171;476;192;35;2183;2320;0
88099;RS;QUARAÍ;18927;66;174;850;1460;3347;3071;4819;2230;1721;1189;9857;9070;0
88102;RS;VILA NOVA DO SUL;3505;48;52;182;239;509;552;991;498;292;142;1764;1741;0
88110;RS;REDENTORA;6122;101;152;469;611;1219;982;1430;656;312;190;3165;2957;0
88129;RS;VITÓRIA DAS MISSÕES;3246;28;54;179;241;452;524;876;549;273;70;1553;1693;0
88137;RS;RESTINGA SÊCA;13887;73;153;729;1034;2602;2128;3618;1851;1015;684;7061;6826;0
88145;RS;XANGRI-LÁ;9041;103;152;633;738;1786;1781;2293;1126;363;66;4763;4278;0
88153;RS;RIO GRANDE;154595;189;730;7650;12473;32181;28224;37543;19333;9550;6722;80972;73623;0
88161;RS;BOA VISTA DO SUL;2426;17;32;81;147;359;401;696;390;206;97;1145;1281;0
88170;RS;RIO PARDO;30763;126;294;1563;2344;5983;5121;7836;3867;2309;1320;15846;14917;0
88188;RS;DILERMANDO DE AGUIAR;2795;15;28;115;208;480;458;795;411;214;71;1346;1449;0
88196;RS;ROCA SALES;8149;40;61;374;560;1604;1371;2079;1141;645;274;4089;4060;0
88200;RS;CAPIVARI DO SUL;3346;30;42;215;254;650;615;973;360;162;45;1678;1668;0
88218;RS;RODEIO BONITO;4639;40;53;262;361;895;784;1235;627;302;80;2347;2292;0
88226;RS;NOVA CANDELÁRIA;2449;9;24;103;175;451;405;638;396;196;52;1186;1263;0
88234;RS;ROLANTE;14680;49;126;793;1170;2846;2623;3997;1755;964;357;7482;7198;0
88242;RS;FLORIANO PEIXOTO;1823;21;20;93;121;275;277;513;295;165;43;832;991;0
88250;RS;RONDA ALTA;7726;75;109;382;608;1419;1257;1927;1059;629;261;4003;3723;0
88269;RS;CHUVISCA;3993;34;53;236;341;850;798;1051;383;206;41;1896;2097;0
88277;RS;RONDINHA;4609;50;65;216;292;649;752;1275;665;439;206;2339;2270;0
88285;RS;ESPERANÇA DO SUL;2714;38;46;128;149;422;379;804;497;215;36;1309;1405;0
88293;RS;ROQUE GONZALES;6103;77;96;265;431;1080;896;1617;896;531;214;3070;3033;0
88307;RS;DOUTOR RICARDO;1947;20;24;115;148;317;287;511;299;173;53;949;998;0
88315;RS;ROSÁRIO DO SUL;32767;154;309;1570;2554;5999;5299;8331;3980;2630;1940;16979;15788;0
88323;RS;HERVEIRAS;2475;36;54;159;246;487;475;581;271;132;34;1170;1305;0
88331;RS;SALVADOR DO SUL;5058;23;71;286;420;1072;942;1435;601;171;37;2485;2573;0
88340;RS;CARAÁ;5912;63;75;283;355;951;919;1685;872;553;156;2749;3163;0
88358;RS;SANANDUVA;12793;49;106;581;899;2409;2019;3434;1910;1008;378;6543;6250;0
88366;RS;FAZENDA VILANOVA;3190;25;38;200;263;640;620;795;404;175;30;1570;1620;0
88374;RS;SANTA BÁRBARA DO SUL;6892;44;114;415;527;1213;1105;1932;865;472;205;3636;3256;0
88382;RS;ITAARA;3756;21;36;202;326;654;651;1001;538;246;81;1875;1881;0
88390;RS;SANTA CRUZ DO SUL;99928;247;668;4865;7466;20549;18867;26068;11991;5900;3307;52989;46939;0
88404;RS;ESTRELA VELHA;2986;33;53;152;243;577;545;753;412;167;51;1427;1559;0
88412;RS;SANTA MARIA;203043;107;644;9413;16274;42885;36439;51504;24120;13280;8377;109407;93636;0
88420;RS;BENJAMIN CONSTANT DO SUL;1912;36;56;168;206;350;282;472;180;121;41;922;990;0
88439;RS;SANTANA DA BOA VISTA;6097;51;82;276;375;839;946;1781;947;586;214;3007;3090;0
88447;RS;MAÇAMBARÁ;3704;32;50;212;287;657;721;1022;469;201;53;1798;1906;0
88455;RS;SANTANA DO LIVRAMENTO;73098;182;501;3156;5784;13567;12488;18331;8548;5894;4647;39114;33984;0
88463;RS;DOM PEDRO DE ALCÂNTARA;2343;21;24;91;182;393;417;664;345;163;43;1129;1214;0
88471;RS;SANTA ROSA;56154;164;364;2947;4516;11612;10892;14416;6330;3382;1531;29341;26813;0
88480;RS;UNISTALDA;2488;38;44;178;164;383;361;696;342;206;76;1218;1270;0
88498;RS;SANTA VITÓRIA DO PALMAR;24832;107;227;1222;2001;4775;4329;6309;3037;1727;1098;12501;12331;0
88501;RS;TURUÇU;3291;34;52;161;236;624;671;807;448;202;56;1637;1654;0
88510;RS;SANTIAGO;40118;114;252;1830;3102;7697;6919;10262;4903;3179;1860;21263;18855;0
88528;RS;CRISTAL DO SUL;2389;44;55;134;164;410;430;612;333;169;38;1181;1208;0
88536;RS;SANTO ÂNGELO;61686;128;357;3033;4915;12353;11354;15748;7319;3999;2480;32848;28838;0
88544;RS;MUITOS CAPÕES;2378;36;35;118;168;422;407;638;306;171;77;1145;1233;0
88552;RS;SANTO ANTÔNIO DA PATRULHA;32848;96;249;1494;2432;6241;5678;8605;4082;2583;1388;16712;16136;0
88560;RS;NOVA RAMADA;2008;14;40;76;122;318;358;566;271;184;59;981;1027;0
88579;RS;SANTO ANTÔNIO DAS MISSÕES;8454;65;119;465;570;1332;1358;2292;1246;735;272;4294;4160;0
88587;RS;JARI;2914;26;21;142;215;499;534;764;425;208;80;1383;1531;0
88595;RS;SANTO AUGUSTO;11842;94;124;576;954;2206;2117;3081;1507;824;359;6094;5748;0
88609;RS;UBIRETAMA;1841;15;32;115;122;252;311;559;285;127;23;895;946;0
88617;RS;SANTO CRISTO;12773;48;105;607;888;2408;2091;3550;1748;931;397;6386;6387;0
88625;RS;BARRA DO QUARAÍ;2725;35;60;152;240;536;504;659;347;150;42;1365;1360;0
88633;RS;SÃO BORJA;49521;151;395;2652;4097;9625;8784;12589;5813;3361;2053;25577;23944;0
88641;RS;CERRITO;5386;29;75;264;369;863;838;1520;806;471;151;2667;2719;0
88650;RS;SÃO FRANCISCO DE ASSIS;16420;105;184;756;1206;2953;2575;4280;2303;1261;797;8335;8085;0
88668;RS;VALE VERDE;3030;36;47;148;214;523;553;774;436;210;89;1499;1531;0
88676;RS;SÃO FRANCISCO DE PAULA;16468;78;150;875;1327;3263;2957;4197;2026;1134;461;8239;8229;0
88684;RS;NOVO CABRAIS;3473;40;47;184;253;683;611;923;464;215;53;1709;1764;0
88692;RS;SÃO GABRIEL;47085;186;389;2154;3686;8821;8349;12246;5943;3340;1971;24670;22415;0
88706;RS;SETE DE SETEMBRO;1712;14;25;82;112;247;289;510;266;129;38;837;875;0
88714;RS;SÃO JERÔNIMO;16618;92;162;829;1379;3400;3039;4281;2061;1034;341;8450;8168;0
88722;RS;TABAÍ;3555;50;57;195;277;631;646;958;436;230;75;1748;1807;0
88730;RS;SÃO JOSÉ DO NORTE;21821;106;192;1076;1704;4169;3586;5921;2701;1482;884;10630;11191;0
88749;RS;VILA LÂNGARO;2107;29;32;98;161;339;316;629;277;167;59;1031;1076;0
88757;RS;SÃO JOSÉ DO OURO;5978;31;59;335;457;1014;935;1660;817;460;210;3064;2914;0
88765;RS;SENADOR SALGADO FILHO;2592;27;32;161;191;461;445;717;345;152;61;1290;1302;0
88773;RS;SÃO LEOPOLDO;164141;251;712;8414;13792;36085;32171;42355;17904;8062;4395;86494;77647;0
88781;RS;VESPASIANO CORRÊA;2188;22;20;69;126;325;387;605;335;204;95;1042;1146;0
88790;RS;SÃO LOURENÇO DO SUL;35937;50;183;1678;2626;6718;6281;9221;4862;2737;1581;18153;17784;0
88803;RS;MONTE ALEGRE DOS CAMPOS;3258;51;61;193;265;589;534;901;396;186;82;1519;1739;0
88811;RS;SÃO LUIZ GONZAGA;27319;68;221;1333;2183;5445;4625;6774;3451;1984;1235;14275;13044;0
88820;RS;MARQUES DE SOUZA;3413;15;24;141;214;557;507;851;608;345;151;1717;1696;0
88838;RS;SÃO MARCOS;17619;51;118;867;1403;3560;3100;4927;1936;1107;550;9104;8515;0
88846;RS;CHUÍ;3602;25;47;187;288;730;674;929;456;214;52;1979;1623;0
88854;RS;SÃO MARTINHO;4779;41;60;228;358;715;761;1309;752;423;132;2453;2326;0
88862;RS;ARARICÁ;4870;46;81;312;397;1041;937;1331;493;200;32;2469;2401;0
88870;RS;SÃO NICOLAU;4827;50;66;241;370;829;730;1217;702;403;219;2393;2434;0
88889;RS;PASSA SETE;4108;54;72;216;371;789;755;1059;497;234;61;1982;2126;0
88897;RS;SÃO PAULO DAS MISSÕES;5075;41;48;261;376;802;748;1525;834;338;102;2490;2585;0
88900;RS;TOROPI;2559;22;34;129;141;418;445;685;385;221;79;1207;1352;0
88919;RS;SÃO PEDRO DO SUL;11940;33;105;659;880;2138;2030;3369;1853;726;147;6095;5845;0
88927;RS;BALNEÁRIO PINHAL;7531;43;98;381;441;1099;1127;2137;1587;546;72;4043;3488;0
88935;RS;SÃO SEBASTIÃO DO CAÍ;19116;46;122;999;1486;3935;3402;5188;2213;1136;589;9880;9236;0
88943;RS;MAMPITUBA;2636;24;39;153;216;551;471;710;313;128;31;1282;1354;0
88951;RS;SÃO SEPÉ;19765;61;154;895;1458;3485;3117;5268;2751;1569;1007;10134;9631;0
88978;RS;SÃO VALENTIM;2964;23;62;153;233;459;418;793;504;243;76;1454;1510;0
88986;RS;ACEGUÁ;3589;15;40;204;235;668;632;982;474;270;69;1791;1798;0
88994;RS;SAPIRANGA;60570;268;455;3274;5235;13287;12421;16357;5400;2651;1222;31149;29421;0
89001;RS;ALMIRANTE TAMANDARÉ DO SUL;1889;19;14;96;142;312;278;543;293;142;50;918;971;0
89010;RS;SAPUCAIA DO SUL;104318;222;618;5625;8628;22536;20780;26522;11699;5313;2375;54204;50114;0
89028;RS;ARROIO DO PADRE;2598;4;22;121;194;549;543;611;344;169;41;1244;1354;0
89036;RS;SARANDI;17705;118;220;920;1499;3747;3253;4276;1964;1106;602;9347;8358;0
89044;RS;BOA VISTA DO CADEADO;1956;13;22;92;134;304;311;571;293;150;66;940;1016;0
89052;RS;SEBERI;9048;81;139;518;699;1692;1490;2269;1242;634;284;4622;4426;0
89060;RS;BOA VISTA DO INCRA;2054;19;26;111;144;389;379;570;249;129;38;1032;1022;0
89079;RS;SELBACH;4249;27;50;208;306;842;601;1227;513;312;163;2195;2054;0
89087;RS;BOZANO;2316;15;36;90;171;423;388;604;321;176;92;1160;1156;0
89095;RS;SERAFINA CORRÊA;11469;54;135;576;898;2433;2082;2932;1288;755;316;5876;5593;0
89109;RS;CANUDOS DO VALE;1788;18;20;71;131;319;300;485;273;132;39;814;974;0
89117;RS;SERTÃO;5326;40;59;257;394;963;832;1427;760;422;172;2691;2635;0
89125;RS;CAPÃO BONITO DO SUL;1868;17;24;107;128;332;305;521;239;133;62;857;1011;0
89133;RS;SEVERIANO DE ALMEIDA;3423;40;53;156;246;603;510;944;475;258;138;1684;1739;0
89141;RS;CAPÃO DO CIPÓ;2677;19;44;144;170;485;487;754;343;184;47;1267;1410;0
89150;RS;CAPÃO DA CANOA;34704;123;302;1899;2922;7382;6427;8816;4115;1890;828;18465;16239;0
89168;RS;COQUEIRO BAIXO;1330;13;15;62;63;156;167;346;247;184;77;639;691;0
89176;RS;SOBRADINHO;11472;64;102;643;901;2286;1924;2920;1418;785;428;6075;5397;0
89184;RS;CORONEL PILAR;1438;11;17;44;79;183;203;428;234;166;73;670;768;0
89192;RS;SOLEDADE;23421;127;226;1275;1952;4671;4152;5848;2750;1509;911;12185;11236;0
89206;RS;CRUZALTENSE;1975;20;27;92;158;331;270;599;274;152;52;938;1037;0
89214;RS;TAPEJARA;16597;98;146;865;1462;3842;2918;4266;1693;869;438;8741;7856;0
89222;RS;FORQUETINHA;2298;26;29;91;143;360;341;655;412;184;57;1094;1204;0
89230;RS;TAPERA;8560;44;91;401;648;1688;1506;2242;1012;565;363;4476;4084;0
89247;RS;SANTA CECÍLIA DO SUL;1728;15;26;83;138;320;300;432;235;136;43;841;887;0
89249;RS;ITATI;2580;24;44;127;197;482;399;735;325;191;56;1236;1344;0
89257;RS;TAPES;13594;46;105;638;973;2528;2390;3554;1712;1041;607;7051;6543;0
89265;RS;JACUIZINHO;1985;29;34;110;146;356;360;491;285;110;64;946;1039;0
89273;RS;TAQUARA;41470;111;227;2067;3304;8327;7825;10930;4798;2458;1422;21701;19769;0
89281;RS;LAGOA BONITA DO SUL;2224;31;43;117;168;419;405;600;247;144;50;1047;1177;0
89290;RS;TAQUARI;21328;89;258;1060;1655;4115;3816;5570;2591;1390;784;11024;10304;0
89303;RS;MATO QUEIMADO;1555;18;26;80;90;238;251;411;240;160;41;774;781;0
89311;RS;TENENTE PORTELA;10689;58;133;611;825;2043;1740;2569;1387;792;531;5531;5158;0
89320;RS;NOVO XINGU;1537;15;20;62;118;283;230;414;213;123;59;777;760;0
89338;RS;TORRES;28399;59;132;1302;2031;5563;5078;7651;3812;1833;938;14965;13434;0
89346;RS;PAULO BENTO;2153;20;28;93;149;376;335;578;297;181;96;1016;1137;0
89354;RS;TRAMANDAÍ;33853;92;201;1582;2548;6721;5887;8780;4679;2396;967;18168;15685;0
89362;RS;PINHAL DA SERRA;2380;28;40;135;173;444;377;631;321;162;69;1139;1241;0
89370;RS;TRÊS COROAS;16429;53;158;958;1290;3535;3485;4296;1761;728;165;8431;7998;0
89389;RS;QUATRO IRMÃOS;1494;16;33;98;124;280;256;428;168;69;22;712;782;0
89397;RS;TRÊS DE MAIO;20043;71;127;858;1628;3822;3377;5178;2583;1498;901;10528;9515;0
89400;RS;ROLADOR;2183;21;35;117;128;344;331;604;358;194;51;1022;1161;0
89419;RS;TRÊS PASSOS;19028;87;158;949;1480;3505;3253;5086;2657;1427;426;9893;9135;0
89435;RS;TRIUNFO;20665;152;234;1210;1717;4127;3619;5381;2468;1256;501;10472;10193;0
89443;RS;SANTA MARGARIDA DO SUL;2471;19;33;99;171;389;453;764;324;173;46;1185;1286;0
89451;RS;TUCUNDUVA;4589;18;44;195;309;715;687;1324;717;418;162;2391;2198;0
89460;RS;SÃO JOSÉ DO SUL;1784;11;17;81;110;311;306;503;291;120;34;864;920;0
89478;RS;TUPANCIRETÃ;15450;39;132;890;1142;2913;2720;4159;1954;1043;458;8175;7275;0
89486;RS;SÃO PEDRO DAS MISSÕES;1484;25;33;82;86;250;262;410;217;96;23;727;757;0
89494;RS;TUPARENDI;6981;35;65;322;483;1045;979;2044;1064;682;262;3597;3384;0
89508;RS;TIO HUGO;2307;25;30;116;170;487;389;616;273;150;51;1148;1159;0
89516;RS;URUGUAIANA;90250;229;721;5043;7643;18472;17006;22933;9652;5268;3283;47421;42829;0
89524;RS;WESTFALIA;2643;11;25;113;194;510;438;683;325;229;115;1277;1366;0
89532;RS;VACARIA;46078;136;320;2380;3789;9337;8495;11809;5227;2948;1637;24222;21856;0
89540;RS;PINTO BANDEIRA;2297;8;25;101;148;431;383;636;289;201;75;1114;1183;0
89559;RS;VENÂNCIO AIRES;54648;106;370;2626;4258;10765;9979;14321;6681;3537;2005;28200;26448;0
89567;RS;PEDRAS ALTAS;1963;19;31;118;144;341;375;536;240;119;40;920;1043;0
89575;RS;VERA CRUZ;19682;105;230;1013;1552;3753;3594;5027;2341;1295;772;10233;9449;0
89591;RS;VERANÓPOLIS;18946;63;121;864;1321;3721;3473;4953;2369;1295;766;9890;9056;0
89613;RS;VIADUTOS;4123;32;56;191;318;692;603;1166;655;315;95;2019;2104;0
89630;RS;VIAMÃO;134827;396;1150;9310;12204;28430;26168;36473;17063;3241;392;73638;61189;0
89656;RS;VICENTE DUTRA;4369;48;83;243;364;826;715;1036;527;313;214;2136;2233;0
89672;RS;PALMARES DO SUL;10119;52;96;474;695;1736;1581;2822;1681;755;227;5149;4970;0
89699;RS;VICTOR GRAEFF;2701;25;23;118;176;478;460;710;360;222;129;1377;1324;0
89710;RS;TAVARES;4375;48;68;209;304;681;636;1191;683;401;154;2157;2218;0
89737;RS;CAPÃO DO LEÃO;19873;53;133;1062;1654;4232;3581;5115;2370;1041;632;10114;9759;0
89753;RS;SALTO DO JACUÍ;9225;66;116;488;757;1744;1759;2388;1029;559;318;4703;4522;0
89770;RS;COTIPORÃ;3362;25;25;154;220;613;488;967;477;272;121;1588;1774;0
98213;RS;TEUTÔNIA;24335;120;214;1253;1983;5222;4823;6166;2667;1304;583;12547;11788;0
98230;RS;BOM PRINCÍPIO;9748;37;72;500;754;2099;1774;2629;1070;497;316;4860;4888;0
98256;RS;PAROBÉ;38687;219;402;2145;3453;8640;7845;10528;3346;1432;677;19841;18846;0
98272;RS;FORTALEZA DOS VALOS;3979;27;39;198;324;707;699;1126;456;255;148;2041;1938;0
98299;RS;JÓIA;5963;48;97;350;457;1030;1094;1721;755;341;70;2879;3084;0
