cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
28738;AL;SÃO MIGUEL DOS MILAGRES;6552;124;132;426;685;1547;1426;1313;579;244;75;3392;3160;0
28754;AL;SÃO SEBASTIÃO;24135;444;513;1968;2704;5851;4738;4790;2104;845;177;12544;11591;0
28770;AL;SATUBA;9916;123;167;613;1001;2242;2244;2368;781;322;52;5274;4642;0
28797;AL;TANQUE D'ARCA;5154;103;101;372;573;1176;974;973;465;305;111;2683;2471;0
28819;AL;TAQUARANA;13315;231;296;1035;1410;3004;2564;2817;1343;532;82;7057;6258;0
28835;AL;TRAIPU;17188;372;518;1501;1807;3939;3158;3469;1421;783;219;8688;8500;0
28851;AL;UNIÃO DOS PALMARES;43032;437;826;3569;4764;10406;8903;9003;3576;1321;222;22931;20101;0
28878;AL;VIÇOSA;19278;212;368;1435;2025;4567;4012;4089;1705;687;176;10268;9010;0
28894;AL;CRAÍBAS;17375;300;444;1400;1855;4262;3317;3554;1511;599;132;9046;8329;0
28916;AL;SENADOR RUI PALMEIRA;8743;231;249;918;1083;1960;1555;1655;670;355;66;4507;4236;0
28932;AL;TEOTÔNIO VILELA;27739;315;585;2348;3154;6631;5701;5557;2294;957;197;14470;13269;0
