cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
61956;SP;BÁLSAMO;7143;44;62;330;479;1385;1381;1848;894;494;226;3643;3496;4
61964;SP;MESÓPOLIS;1839;32;25;106;147;356;328;442;217;121;65;906;932;1
61972;SP;BANANAL;8691;54;71;480;672;1711;1705;2156;973;539;330;4459;4223;9
61980;SP;NOVA CAMPINA;7163;78;129;496;726;1678;1469;1628;545;290;123;3501;3660;2
61999;SP;BARBOSA;5582;30;66;324;499;1239;1031;1337;605;335;115;2802;2770;10
62006;SP;ILHA COMPRIDA;10895;72;130;508;668;1738;1936;2983;1877;817;166;5518;5377;0
62014;SP;BARÃO DE ANTONINA;2664;23;36;170;219;519;477;636;324;196;64;1303;1361;0
62022;SP;LOURDES;1999;10;21;87;139;401;389;487;265;153;47;969;1030;0
62030;SP;BARIRI;24662;70;167;1230;1732;4696;4397;6139;2903;1781;1547;12690;11939;33
62049;SP;TORRE DE PEDRA;2725;20;32;129;182;478;524;686;352;204;118;1325;1399;1
62057;SP;BARRA BONITA;30510;85;236;1359;2116;6210;6057;8264;3398;1841;944;15693;14799;18
62065;SP;ARCO-ÍRIS;2241;29;36;110;153;435;400;598;234;180;66;1083;1154;4
62073;SP;BARRA DO TURVO;7442;63;125;452;623;1560;1386;1554;796;516;367;3475;3951;16
62081;SP;BREJO ALEGRE;2600;43;44;152;197;506;568;629;270;142;49;1285;1315;0
62090;SP;BARRETOS;85823;131;403;3881;6543;18082;16667;21776;9850;5451;3037;45710;39724;389
62103;SP;CANAS;3904;25;43;231;356;881;806;945;360;162;95;1950;1952;2
62111;SP;BARRINHA;23165;167;344;1369;2064;5782;5010;5352;1792;810;474;11565;11583;17
62120;SP;PRACINHA;1546;14;24;91;123;302;317;370;187;81;37;770;771;5
62138;SP;BARUERI;245042;329;1165;12870;21006;58722;58275;60065;20651;7909;4042;133792;110911;339
62146;SP;PRATÂNIA;4691;37;65;295;453;1131;955;1065;392;178;120;2222;2465;4
62154;SP;BASTOS;17362;61;116;817;1287;3491;3405;4749;1904;1040;492;8836;8520;6
62162;SP;QUADRA;3206;18;28;138;211;622;623;888;408;207;63;1512;1694;0
62170;SP;BATATAIS;43030;41;161;2018;3497;8675;8294;10859;5251;2671;1563;22450;20552;28
62189;SP;SANTA CRUZ DA ESPERANÇA;2140;16;19;112;177;446;383;525;239;154;69;1057;1083;0
62197;SP;BAURU;263470;229;809;12411;20549;54086;52182;66197;29658;16004;11338;139721;122851;898
62200;SP;SANTA SALETE;1830;22;31;91;130;342;316;474;248;118;58;875;955;0
62219;SP;BEBEDOURO;58141;70;238;2654;4498;12196;11495;14578;6728;3693;1990;30320;27804;17
62227;SP;VITÓRIA BRASIL;1663;6;15;76;120;345;340;418;182;112;49;816;844;3
62235;SP;BENTO DE ABREU;2234;19;35;127;175;466;454;556;204;139;59;1119;1114;1
62243;SP;IPIGUÁ;4242;36;65;221;316;869;834;1069;477;253;102;2115;2126;1
62251;SP;BERNARDINO DE CAMPOS;8629;25;75;395;678;1694;1498;2115;1014;676;459;4422;4173;34
62260;SP;TAQUARAL;2383;25;27;129;191;486;439;614;258;134;80;1154;1228;1
62278;SP;BILAC;6163;40;56;291;427;1183;1177;1564;775;417;233;3154;3007;2
62286;SP;FERNÃO;1655;15;21;84;116;373;336;358;203;117;32;795;860;0
62294;SP;BIRIGUI;81971;132;375;3819;6357;16305;16593;22008;9398;4882;2101;43239;38709;23
62308;SP;GAVIÃO PEIXOTO;3928;26;52;213;344;992;799;936;320;166;80;1861;2057;10
62316;SP;BIRITIBA MIRIM;23615;172;263;1482;2058;5255;4769;5488;2326;1245;557;11819;11775;21
62324;SP;JUMIRIM;2430;22;25;142;173;573;465;560;217;140;113;1146;1283;1
62332;SP;BOA ESPERANÇA DO SUL;10249;45;89;561;845;2155;2117;2506;1038;542;351;5197;5052;0
62340;SP;NANTES;2450;34;51;151;231;533;495;578;191;129;57;1209;1241;0
