cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
34150;BA;CAMAMU;25352;182;342;1586;2448;5986;4641;5333;2295;1327;1212;12957;12387;8
34177;BA;CAMPO ALEGRE DE LOURDES;22588;207;302;1306;1949;5031;4009;4791;2232;1418;1342;11638;10911;39
34193;BA;CAMPO FORMOSO;51338;727;957;3689;5010;12001;10096;10584;4461;2654;1156;26145;25180;13
34215;BA;CANÁPOLIS;8345;184;198;635;799;1824;1443;1696;800;511;255;4095;4241;9
34231;BA;CANARANA;17941;324;363;1277;1693;3982;3352;3994;1591;975;390;9187;8749;5
34258;BA;CANAVIEIRAS;21113;178;232;1195;1770;4539;4193;4915;2453;1182;456;11099;10014;0
34274;BA;CANDEAL;7294;119;162;463;642;1535;1455;1412;767;527;211;3700;3587;7
34290;BA;CANDEIAS;61488;255;628;3286;5492;15395;14262;14279;5046;2222;620;32204;29273;11
34312;BA;CANDIBA;10771;154;157;615;882;2257;1910;2636;1141;700;318;5306;5446;19
34339;BA;CÂNDIDO SALES;16789;178;233;1082;1576;3480;3235;3935;1712;979;379;8967;7822;0
34355;BA;CANSANÇÃO;27016;318;485;1764;2651;6098;5189;5517;2266;1587;1140;13554;13447;15
34363;BA;CARAÍBAS;8430;89;127;430;745;1767;1529;1920;1002;588;233;4118;4305;7
34371;BA;CARAVELAS;14330;128;198;745;1285;3391;2805;3145;1460;775;397;7213;7107;10
34398;BA;CARDEAL DA SILVA;7597;110;159;535;874;1908;1452;1422;520;345;271;3812;3782;3
34410;BA;CARINHANHA;21628;247;398;1439;2081;5151;3925;4417;1849;1179;939;10700;10909;19
34436;BA;CASA NOVA;51131;620;901;3520;5050;11753;10159;10668;4444;2780;1231;25520;25608;3
34452;BA;CASTRO ALVES;22914;281;358;1322;2209;5663;4649;4601;1892;1197;742;11790;11100;24
34479;BA;CATOLÂNDIA;3511;72;82;202;291;843;677;732;329;207;76;1642;1869;0
34495;BA;CATU;40144;171;344;2118;3507;9568;9151;9422;3603;1713;545;20980;19140;24
34509;BA;CATURAMA;7899;156;155;425;678;1824;1445;1626;851;475;263;3837;4057;5
34517;BA;CENTRAL;13184;175;251;861;1192;2783;2394;3031;1344;797;355;6623;6546;15
34533;BA;CHORROCHÓ;8962;207;203;666;835;1977;1614;1762;790;571;336;4465;4482;15
34550;BA;CÍCERO DANTAS;25188;281;356;1394;2151;5456;4348;5823;2615;1804;960;13125;12057;6
