cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
21172;PB;PATOS;61044;424;867;3963;5271;14017;12989;14015;5877;2897;716;33941;27103;0
21199;PB;PAULISTA;9299;171;177;570;755;2015;1805;2161;1057;464;124;4782;4517;0
21210;PB;PEDRA BRANCA;3577;72;87;285;311;796;703;719;346;171;86;1834;1743;0
21237;PB;PEDRA LAVRADA;6022;89;89;349;445;1415;1135;1317;614;398;170;2980;3042;0
21253;PB;PEDRAS DE FOGO;21269;273;407;1539;2148;5204;4418;4318;1801;899;262;11045;10224;0
21270;PB;PIANCÓ;12085;146;210;716;1058;2508;2325;2716;1323;749;333;6504;5581;0
21296;PB;PICUÍ;14832;159;213;999;1313;3219;2777;3195;1378;934;643;7692;7140;0
21318;PB;PILAR;9702;107;179;692;880;2222;1980;1961;891;533;257;4955;4747;0
21334;PB;PILÕES;6321;89;137;459;583;1614;1227;1221;553;308;129;3222;3099;0
21350;PB;PILÕEZINHOS;4761;97;110;318;450;1127;960;943;467;205;84;2412;2349;0
21377;PB;PIRPIRITUBA;8049;128;148;521;757;1808;1533;1670;722;467;295;4101;3948;0
21393;PB;PITIMBU;11642;199;268;779;1092;2766;2481;2414;919;455;269;5880;5759;3
21415;PB;POCINHOS;13720;148;195;874;1231;3045;2751;2860;1282;840;492;7069;6651;0
21431;PB;POMBAL;23705;341;436;1480;1895;4917;4580;5382;2624;1536;514;12781;10924;0
21458;PB;PRATA;3760;60;66;222;315;834;697;830;372;231;133;1867;1893;0
21474;PB;PRINCESA ISABEL;15827;226;288;1117;1445;3651;3070;3121;1410;946;553;8439;7388;0
21490;PB;PUXINANÃ;11278;150;189;706;973;2621;2195;2357;1072;669;346;5899;5379;0
21512;PB;QUEIMADAS;34603;352;572;2464;3420;8217;6541;7129;2978;1872;1057;17903;16700;0
21539;PB;QUIXABA;1879;28;40;136;158;398;409;401;170;107;32;920;959;0
21555;PB;REMÍGIO;12692;166;256;854;1119;2826;2387;2726;1208;828;322;6802;5890;0
