cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
41335;MG;BETIM;278234;935;2179;18014;27062;66519;60190;65792;23067;9539;4930;146123;131971;140
41343;MG;PIEDADE DE CARATINGA;7354;119;124;468;704;1723;1547;1610;645;304;110;3710;3640;4
41351;MG;BIAS FORTES;3695;41;49;209;235;715;705;897;488;233;123;1726;1962;7
41360;MG;PINGO D'ÁGUA;4363;46;70;254;330;1023;916;950;445;237;92;2119;2239;5
41378;MG;BICAS;11571;52;110;522;827;2110;1974;2924;1479;833;740;6035;5527;9
41386;MG;PINTÓPOLIS;6368;99;146;452;634;1513;1056;1184;588;398;297;3003;3363;2
41394;MG;BIQUINHAS;3098;33;46;141;237;569;509;847;387;225;104;1526;1567;5
41408;MG;PONTO CHIQUE;3883;56;84;240;376;980;729;744;343;212;119;1867;2011;5
41416;MG;BOA ESPERANÇA;31443;91;242;1679;2626;6850;5778;7818;3497;1834;1025;16000;15425;18
41424;MG;REDUTO;5740;50;87;304;527;1321;1108;1340;512;273;218;2847;2891;2
41432;MG;BOCAINA DE MINAS;4607;53;60;186;327;861;878;1270;532;277;163;2119;2480;8
41440;MG;SANTA BÁRBARA DO MONTE VERDE;2967;33;65;158;202;477;558;857;357;185;75;1415;1552;0
41459;MG;BOCAIÚVA;35876;175;324;2085;3182;8245;7160;8218;3207;1929;1350;18252;17604;20
41467;MG;SANTA CRUZ DE MINAS;6564;18;38;356;510;1415;1420;1701;665;286;155;3487;3074;3
41475;MG;BOM DESPACHO;37771;110;294;1919;3140;7908;7155;9862;3984;2191;1206;19517;18245;9
41483;MG;SANTA CRUZ DE SALINAS;4442;85;86;321;399;889;733;870;485;329;245;2170;2270;2
41491;MG;BOM JARDIM DE MINAS;5874;58;93;291;423;1069;1112;1517;661;435;215;2911;2956;7
41505;MG;SANTA HELENA DE MINAS;4935;97;117;366;473;1147;869;942;494;309;120;2395;2534;6
41513;MG;BOM JESUS DA PENHA;3388;19;32;163;263;610;643;893;412;221;132;1631;1751;6
41521;MG;SANTO ANTÔNIO DO RETIRO;6007;135;139;433;559;1348;1099;1161;571;338;224;2964;3043;0
41530;MG;BOM JESUS DO AMPARO;4883;37;58;282;423;1005;906;1216;551;305;100;2490;2393;0
41548;MG;SÃO DOMINGOS DAS DORES;4834;94;107;388;399;1155;995;1034;369;211;82;2384;2450;0
41556;MG;BOM JESUS DO GALHO;12333;146;187;674;1003;2533;2256;2908;1401;848;377;6051;6269;13
41564;MG;SÃO FÉLIX DE MINAS;3678;65;65;217;335;794;718;830;318;219;117;1781;1893;4
41572;MG;BOM REPOUSO;8666;70;110;455;668;1766;1758;2224;951;482;182;4225;4436;5
41580;MG;SÃO GERALDO DO BAIXIO;3135;60;61;196;256;610;557;788;331;191;85;1571;1564;0
41599;MG;BOM SUCESSO;15353;93;206;794;1225;2976;2899;3767;1771;960;660;7753;7587;13
41602;MG;SÃO JOÃO DAS MISSÕES;8830;198;220;813;1072;2296;1469;1477;631;411;241;4299;4527;4
41610;MG;BONFIM;6689;35;62;301;406;1086;1190;1805;957;560;287;3298;3380;11
41629;MG;SÃO JOAQUIM DE BICAS;19067;163;262;1281;1771;4239;4058;4290;1696;888;419;9630;9428;9
41637;MG;BONFINÓPOLIS DE MINAS;5147;43;59;291;405;1134;947;1236;514;327;191;2497;2645;5
41645;MG;SÃO JOSÉ DA BARRA;6294;54;63;357;519;1336;1145;1684;673;301;162;3000;3287;7
41653;MG;BORDA DA MATA;13228;43;115;596;962;2489;2336;3543;1631;940;573;6571;6640;17
